Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F2076","Other Meat","2020","2020","t","41865.72","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F2076","Other Meat","2020","2020","1000 USD","213467.26","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F2076","Other Meat","2020","2020","t","2044.95","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F2076","Other Meat","2020","2020","1000 USD","5824.16","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F2076","Other Meat","2021","2021","t","30592.54","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F2076","Other Meat","2021","2021","1000 USD","187627.42","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F2076","Other Meat","2021","2021","t","2827.3","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F2076","Other Meat","2021","2021","1000 USD","8021.11","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F2076","Other Meat","2022","2022","t","44818.65","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F2076","Other Meat","2022","2022","1000 USD","293980.62","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F2076","Other Meat","2022","2022","t","3786.83","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F2076","Other Meat","2022","2022","1000 USD","9959.54","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F2076","Other Meat","2023","2023","t","46594.73","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F2076","Other Meat","2023","2023","1000 USD","186208.08","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F2076","Other Meat","2023","2023","t","5803.27","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F2076","Other Meat","2023","2023","1000 USD","15491.86","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F2076","Other Meat","2024","2024","t","48115.23","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F2076","Other Meat","2024","2024","1000 USD","212500.99","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F2076","Other Meat","2024","2024","t","2101.49","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F2076","Other Meat","2024","2024","1000 USD","6466.57","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1961","1961","t","244046","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1961","1961","1000 USD","25732","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1961","1961","t","857","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1961","1961","1000 USD","202","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1962","1962","t","208460","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1962","1962","1000 USD","18702","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1962","1962","t","552","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1962","1962","1000 USD","162","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1963","1963","t","189157","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1963","1963","1000 USD","33745","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1963","1963","t","3415","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1963","1963","1000 USD","650","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1964","1964","t","244054","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1964","1964","1000 USD","42842","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1964","1964","t","5641","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1964","1964","1000 USD","972","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1965","1965","t","252750","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1965","1965","1000 USD","24170","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1965","1965","t","982","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1965","1965","1000 USD","144","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1966","1966","t","279251","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1966","1966","1000 USD","22715","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1966","1966","t","889","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1966","1966","1000 USD","181","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1967","1967","t","277212","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1967","1967","1000 USD","16788","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1967","1967","t","4219","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1967","1967","1000 USD","285","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1968","1968","t","360021","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1968","1968","1000 USD","22223","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1968","1968","t","2601","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1968","1968","1000 USD","239","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1969","1969","t","364156","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1969","1969","1000 USD","26852","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1969","1969","t","1994","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1969","1969","1000 USD","419","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1970","1970","t","398233","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1970","1970","1000 USD","37903","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1970","1970","t","4405","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1970","1970","1000 USD","718","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1971","1971","t","304711","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1971","1971","1000 USD","35730","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1971","1971","t","7011","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1971","1971","1000 USD","1238","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1972","1972","t","358252","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1972","1972","1000 USD","55591","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1972","1972","t","13495","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1972","1972","1000 USD","2416","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1890","Sugar and Honey","1973","1973","t","355293","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5622","Import value","F1890","Sugar and Honey","1973","1973","1000 USD","71035","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1890","Sugar and Honey","1973","1973","t","15170","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1890","Sugar and Honey","1973","1973","1000 USD","3185","A","Official figure",""
